program,sw_time
5112.c,65186.989307403564
5113.c,65503.43036651611
5114.c,61390.841007232666
5115.c,61644.63758468628
5116.c,62182.89136886597
5117.c,61095.29733657837
5118.c,60917.532444000244
5119.c,62385.85710525513
5120.c,60432.97052383423
5121.c,63568.07947158813
5122.c,61733.71076583862
5123.c,62462.22257614136
5124.c,60949.96929168701
5125.c,63004.80365753174
5126.c,59688.38930130005
5127.c,61267.96007156372
5128.c,62253.06987762451
5129.c,61205.49440383911
5130.c,62280.78603744507
5131.c,63553.58362197876
5132.c,62620.92590332031
5133.c,63338.57774734497
5134.c,58386.170864105225
5135.c,67483.9973449707
5136.c,59517.061710357666
5137.c,63167.22631454468
5138.c,62152.29034423828
5139.c,62153.5062789917
5140.c,59256.44636154175
5141.c,61405.56335449219
5142.c,68159.19876098633
5143.c,66486.08446121216
5144.c,67655.4799079895
5145.c,66004.04977798462
5146.c,73716.99810028076
5147.c,66148.91290664673
5148.c,65804.49342727661
5149.c,69622.92194366455
5150.c,71211.68375015259
5151.c,69865.08369445801
5152.c,73193.21632385254
5153.c,66456.17485046387
5154.c,67846.31013870239
5155.c,65555.53674697876
5156.c,64569.38982009888
5157.c,66142.8451538086
5158.c,65484.33303833008
5159.c,67522.62115478516
5160.c,67439.67533111572
5161.c,66591.5846824646
5162.c,67922.99747467041
5163.c,62949.70512390137
5164.c,65076.72071456909
5165.c,66661.56053543091
5166.c,67310.8696937561
5167.c,64485.21614074707
5168.c,69886.63673400879
5169.c,67150.89082717896
5170.c,64758.121967315674
5171.c,67214.35785293579
5172.c,67205.810546875
5173.c,71245.72992324829
5174.c,66093.76668930054
5175.c,70321.28572463989
5176.c,70896.37517929077
5177.c,62529.06322479249
5178.c,66896.15249633789
5179.c,66696.97761535645
5180.c,61950.528621673584
5181.c,59331.04753494263
5182.c,61000.633239746094
5183.c,61417.60349273682
5184.c,61230.80253601074
5185.c,62138.04483413696
5186.c,61749.29141998291
5187.c,62726.37844085693
5188.c,65466.33243560791
5190.c,62905.895709991455
5191.c,59037.00590133667
5193.c,62412.071228027344
5194.c,61252.21252441406
5195.c,60402.08339691162
5196.c,63393.95046234131
5197.c,62568.03274154662
5198.c,63627.8510093689
5199.c,63515.38896560668
5200.c,61386.287212371826
5201.c,62891.11375808716
5202.c,62358.224391937256
5203.c,65074.56302642822
5204.c,61306.071281433105
5205.c,61663.007736206055
5206.c,61616.313457489014
5207.c,67770.48110961914
5208.c,64590.513706207275
5209.c,67069.14901733398
5210.c,64925.87327957153
5211.c,66788.47074508667
5212.c,64814.066886901855
5213.c,66879.24861907959
5214.c,65995.59783935547
5215.c,64761.74592971802
5216.c,66633.22448730469
5217.c,67726.87435150146
5218.c,66561.36512756348
5219.c,61463.844776153564
5220.c,63581.13288879394
5221.c,61895.52545547485
5222.c,59783.08916091919
5223.c,62840.735912323005
5225.c,61677.02674865723
5226.c,63925.83847045899
5227.c,64436.66219711304
5228.c,64723.73008728027
5229.c,65470.71933746338
5230.c,66245.15056610107
5231.c,64651.358127593994
5232.c,67222.08261489868
5233.c,66898.7512588501
5234.c,67622.6258277893
5235.c,73485.79168319702
5236.c,70049.72696304321
5237.c,63217.306137084954
5238.c,64674.11518096924
5239.c,77459.03730392456
5240.c,67619.22836303711
5241.c,68199.63455200195
5242.c,69856.69136047363
5243.c,71422.63650894165
5244.c,68798.16055297852
5245.c,63329.23173904419
5246.c,70155.03644943237
5247.c,72583.23431015015
5248.c,67385.92386245728
5249.c,71316.14685058594
5250.c,69580.41191101074
5251.c,67933.03489685059
5252.c,82973.98090362549
5253.c,68787.69397735596
5254.c,70258.3909034729
5255.c,70599.44868087769
5256.c,69165.24171829224
5257.c,70531.35633468628
5258.c,67585.95705032349
5259.c,67614.67456817627
5260.c,70079.43391799927
5261.c,65913.43879699707
5262.c,69019.63949203491
5263.c,67623.69871139526
5264.c,69453.94277572632
5266.c,66882.06195831299
5267.c,69200.18196105957
5268.c,68585.32428741455
5269.c,69695.24621963501
5270.c,68932.46173858643
5271.c,71463.40608596802
5272.c,68714.03455734253
5273.c,66345.20292282104
5274.c,68563.90237808228
5275.c,67713.99974822998
5276.c,67637.09783554077
5278.c,67611.13405227661
5279.c,62980.258464813225
5280.c,67470.02601623535
5281.c,69546.43726348877
5282.c,66736.6623878479
5283.c,64893.7463760376
5284.c,68368.9832687378
5285.c,69601.29737854004
5286.c,69142.84229278564
5287.c,69468.42670440674
5288.c,68741.58382415771
5289.c,70776.34334564209
5290.c,68578.57704162598
5291.c,67350.0657081604
5292.c,72332.58485794067
5293.c,68046.64134979248
5294.c,67890.93017578125
5295.c,67863.20209503174
5296.c,70018.99480819702
5297.c,68069.2195892334
5298.c,67673.32553863525
5299.c,72142.3864364624
5300.c,67272.31740951538
5301.c,85426.46169662476
5303.c,68530.94100952148
5304.c,69777.47678756714
5305.c,67456.54344558716
5306.c,67270.38621902466
5307.c,68269.87266540527
5308.c,67991.20903015137
5309.c,68262.72010803223
5310.c,68669.12841796875
5311.c,69274.48511123657
5312.c,68354.39205169678
5313.c,70099.47299957275
5315.c,68251.51443481445
5316.c,73152.87590026855
5317.c,68053.25746536255
5318.c,69166.86296463013
5319.c,68275.96426010132
5320.c,71016.86000823975
5321.c,69812.60776519775
5322.c,67675.66204071045
5323.c,67645.89548110962
5324.c,68752.86102294922
5325.c,67993.06869506836
5326.c,69513.71431350708
5327.c,69872.39122390747
5328.c,69170.49884796143
5329.c,68875.84924697876
5330.c,68826.75886154175
5331.c,68105.6022644043
5333.c,68318.20011138916
5334.c,69241.65487289429
5335.c,70917.94013977051
5336.c,68319.96440887451
5338.c,67813.12227249146
5340.c,68609.22574996948
5341.c,67916.08333587646
5342.c,68609.09461975098
5343.c,71142.54236221313
5344.c,68304.81290817261
5345.c,71133.43477249146
5346.c,68644.05870437622
5347.c,68711.3881111145
5348.c,68578.73201370239
5349.c,69972.61047363281
5350.c,68836.71283721924
5351.c,70122.89762496948
5352.c,67628.90815734863
5353.c,68347.65672683716
5354.c,71063.48276138306
5355.c,68255.88941574097
5356.c,68432.41453170776
5357.c,67915.64226150513
5358.c,68591.7615890503
5360.c,70380.03206253052
5361.c,68240.15378952026
5362.c,73276.98469161987
5363.c,71242.356300354
5364.c,67750.46586990356
5365.c,66488.94548416138
5366.c,65530.16901016235
5367.c,67597.23424911499
5368.c,61384.713649749756
5369.c,62068.15242767334
5370.c,68761.43217086792
5371.c,68662.17851638794
5372.c,68830.01327514648
5373.c,74954.61702346802
5374.c,66162.32395172119
5375.c,69649.00493621826
5376.c,68741.83416366577
5377.c,69835.10255813599
5378.c,79476.28498077393
5379.c,71831.64358139038
5380.c,68796.77772521973
5381.c,69991.91045761108
5382.c,68191.99323654175
5383.c,68714.80941772461
5384.c,67627.8829574585
5385.c,69657.15885162354
5386.c,68314.0754699707
5387.c,67807.91282653809
5388.c,68470.21579742432
5389.c,68156.93378448486
5390.c,70154.5238494873
5391.c,74856.51969909668
5392.c,70304.93021011353
5393.c,83954.53691482544
5394.c,69140.10047912598
5395.c,68715.3697013855
5396.c,84534.12055969238
5397.c,69286.02457046509
5398.c,71424.8538017273
5399.c,70547.1396446228
5400.c,67638.02766799927
5401.c,68219.99549865723
5402.c,67780.43508529663
5403.c,67775.45213699341
5404.c,68860.5785369873
5405.c,68241.11938476562
5406.c,68224.66850280762
5407.c,67854.23755645752
5408.c,68423.593044281
5409.c,67856.62174224854
5410.c,68363.40427398682
5411.c,67893.01633834839
5412.c,67611.71817779541
5413.c,67987.93077468872
5414.c,68911.2663269043
5415.c,68408.66804122925
5416.c,71283.66231918335
5417.c,65059.757232666016
5418.c,94131.14786148071
5419.c,65658.71238708496
5420.c,70211.17210388184
5421.c,93992.45977401733
5422.c,68815.57703018188
5423.c,68593.99080276489
5424.c,66228.67584228516
5425.c,73128.70025634766
5426.c,83791.44668579102
5427.c,72898.97203445435
5428.c,70417.70219802856
5429.c,69558.65621566772
5431.c,67949.54538345337
5432.c,76473.96326065063
5433.c,71067.19017028809
5434.c,71567.92879104614
5435.c,69104.79068756104
5436.c,68759.78708267212
5437.c,69876.34897232056
5438.c,75168.04933547974
5439.c,66960.9546661377
5440.c,63191.36619567871
5441.c,65672.12343215942
5442.c,68181.18095397949
5443.c,67220.3779220581
5444.c,64578.79543304443
5445.c,70575.2968788147
5446.c,71179.15153503418
5447.c,72338.37842941284
5448.c,67493.20030212402
5449.c,65811.41948699951
5450.c,63622.49851226806
5451.c,65539.63422775269
5452.c,66774.71399307251
5454.c,62126.71995162964
5455.c,64769.1011428833
5456.c,65796.7209815979
5457.c,68847.51319885254
5458.c,71697.81923294067
5459.c,69403.61261367798
5460.c,67486.83452606201
5461.c,67364.90726470947
5462.c,62993.51453781128
5463.c,75578.40347290039
5464.c,67363.90590667725
5465.c,71552.49118804932
5466.c,68170.11833190918
5467.c,68202.805519104
5469.c,75110.70966720581
5470.c,70019.22130584717
5471.c,67324.51915740967
5472.c,70437.94393539429
5473.c,70068.71700286865
5474.c,68211.99655532837
5475.c,68256.53314590454
5477.c,71386.77835464478
5478.c,67542.48142242432
5479.c,67109.40599441528
5480.c,69538.96284103394
5481.c,69953.453540802
5482.c,71384.21535491943
5483.c,74752.81953811646
5484.c,66241.5623664856
5485.c,69087.45765686035
5486.c,69864.43996429443
5487.c,74654.15000915527
5488.c,74239.14670944214
5489.c,68347.57328033447
5490.c,69208.90808105469
5491.c,68495.01132965088
5492.c,68203.48501205444
5493.c,70965.82651138306
5494.c,68815.33861160278
5495.c,69796.91982269287
5496.c,72415.47107696533
5497.c,73534.17873382568
5498.c,72528.85103225708
5499.c,70460.08110046387
5501.c,70736.33670806885
5502.c,68625.73623657227
5503.c,77241.34922027588
5504.c,75099.98083114624
5505.c,68809.80730056763
5506.c,69070.17230987549
5507.c,69789.60037231445
5508.c,73811.70988082886
5509.c,71699.58353042603
5510.c,68950.58155059814
5511.c,67771.88777923584
5512.c,67344.59400177002
5513.c,70360.41021347046
5514.c,69715.0468826294
5515.c,68420.10021209717
5516.c,66644.13213729858
5517.c,69301.21183395386
5518.c,69011.06834411621
5519.c,69476.13954544067
5520.c,66785.71701049805
5521.c,74108.50524902344
5522.c,86286.37790679932
5523.c,69245.37420272827
5524.c,67385.50662994385
5525.c,66990.48280715942
5526.c,68954.51545715332
5527.c,66846.54951095581
5528.c,82777.73857116699
5529.c,69565.48690795898
5530.c,67066.490650177
5531.c,66812.46757507324
5532.c,67607.3670387268
5533.c,68653.70273590088
5534.c,67717.03958511353
5535.c,67420.66144943237
5536.c,69042.58728027344
5537.c,68470.7760810852
5538.c,68178.12919616699
5539.c,66711.8787765503
5540.c,67167.5443649292
5541.c,69136.89374923706
5542.c,68281.98432922363
5543.c,67414.6294593811
5544.c,66281.42595291138
5545.c,63666.45097732544
5546.c,64930.22441864014
5547.c,68692.91067123413
5548.c,67718.12438964844
5549.c,68628.76415252686
5550.c,68566.90645217896
5551.c,65769.37437057495
5552.c,67281.84223175049
5554.c,68688.67874145508
5555.c,66739.16578292847
5556.c,67452.88372039795
5557.c,67986.67907714844
5558.c,68957.53145217896
5559.c,66601.58634185791
5560.c,81407.9999923706
5561.c,68514.59741592407
5562.c,66721.11749649048
5563.c,75572.25227355957
5564.c,77461.62414550781
5565.c,77718.68705749512
5566.c,68731.95171356201
5567.c,72231.30464553833
5568.c,70375.01335144043
5569.c,70325.57725906372
5570.c,70413.339138031
5571.c,67381.63232803345
5572.c,63299.63207244874
5573.c,63142.144680023186
5574.c,76901.91268920898
5575.c,66887.4740600586
5576.c,68291.6522026062
5577.c,96786.52286529541
5578.c,69472.69439697266
5579.c,69076.00164413452
5580.c,73621.92869186401
5581.c,69278.71704101562
5582.c,80686.1162185669
5583.c,106728.87563705444
5584.c,62228.75118255615
5585.c,66853.27291488647
5586.c,67852.86664962769
5587.c,68550.45557022095
5588.c,67501.97410583496
5589.c,71451.44939422607
5590.c,74926.43594741821
5591.c,77729.2251586914
5592.c,78326.04646682739
5593.c,68870.3179359436
5594.c,69666.31412506104
5595.c,66777.71806716919
5596.c,70068.28784942627
5597.c,67923.4504699707
5598.c,82442.98696517944
5599.c,67157.35197067261
5600.c,68120.6464767456
5601.c,65891.09897613525
5602.c,68666.76807403564
5603.c,68688.97676467896
5604.c,66722.77450561523
5605.c,67302.62041091919
5606.c,67451.89428329468
5607.c,66372.66874313354
5608.c,67560.49394607544
5609.c,65677.011013031
5610.c,67940.79542160034
5611.c,68018.57948303223
5612.c,68779.51622009277
5613.c,67437.33882904053
5614.c,68361.1512184143
5615.c,94729.35199737549
5616.c,66462.15915679932
5617.c,68518.34058761597
5618.c,66990.48280715942
5619.c,67615.07987976074
5620.c,71469.55728530884
5621.c,66806.960105896
5622.c,64181.5185546875
5623.c,69177.63948440552
5624.c,62908.14876556397
5625.c,64858.96110534668
5627.c,69866.39499664307
5628.c,67156.83937072754
5629.c,66805.100440979
5630.c,72154.23583984375
5632.c,65844.46430206299
5633.c,67282.04488754272
5634.c,66544.23475265503
5636.c,66744.47059631348
5637.c,69910.15672683716
5638.c,72883.99934768677
5639.c,68549.23963546753
5640.c,70951.49755477905
5641.c,68085.74199676514
5642.c,68687.7965927124
5643.c,82158.13636779785
5644.c,66940.04535675049
5645.c,67246.0675239563
5647.c,67249.52459335327
5648.c,68605.54218292236
5649.c,68659.48438644409
5650.c,68448.30513000488
5651.c,68923.74753952026
5652.c,69064.9151802063
5653.c,70423.47192764282
5654.c,71078.18126678467
5655.c,73086.79819107056
5656.c,68573.39143753052
5657.c,67474.1268157959
5658.c,69145.27416229248
5659.c,77881.24084472656
5660.c,80597.59140014648
5661.c,77076.7331123352
5662.c,72500.6103515625
5663.c,67550.12273788452
5664.c,68384.57584381104
5665.c,63990.48566818237
5666.c,64801.57375335693
5667.c,64795.52984237671
5668.c,65049.91054534912
5669.c,69349.22933578491
5670.c,69830.39379119873
5671.c,67279.75606918335
5672.c,71387.80355453491
5673.c,66750.4072189331
5674.c,66791.36753082275
5675.c,69134.56916809082
5676.c,66707.98063278198
5677.c,95305.50241470337
5678.c,68300.06837844849
5679.c,66788.74492645264
5680.c,62846.3864326477
5681.c,64700.84190368652
5682.c,66616.4755821228
5683.c,66270.4586982727
5684.c,66695.01066207886
5685.c,73591.87602996826
5686.c,82981.72950744629
5687.c,67070.32918930054
5688.c,72372.5438117981
5689.c,73385.50090789795
5690.c,71723.19889068604
5691.c,66848.61183166504
5692.c,66044.09217834473
5693.c,71092.52214431763
5694.c,68261.65914535522
5695.c,72273.2663154602
5696.c,66332.35216140747
5697.c,67183.6256980896
5698.c,67310.77432632446
5699.c,71120.08333206177
5700.c,64545.64332962036
5701.c,67995.13101577759
5702.c,69477.36740112305
5703.c,68454.52785491943
5704.c,69568.22872161865
5705.c,68642.4732208252
5706.c,69643.41402053833
5707.c,67725.64649581909
5708.c,68010.72359085083
5709.c,67139.22023773193
5710.c,69032.12070465088
5711.c,67999.79209899902
5712.c,69927.46591567993
5713.c,68374.45497512817
5714.c,67517.23289489746
5715.c,68485.47458648682
5716.c,68987.35761642456
5717.c,68430.56678771973
5719.c,65474.35522079468
5720.c,65252.685546875
5721.c,69234.00163650513
5722.c,67459.49983596802
5723.c,73360.33582687378
5724.c,68564.86797332764
5725.c,65691.41149520874
5726.c,71395.17068862915
5727.c,66522.95589447021
5728.c,69294.21424865723
5729.c,69586.00282669067
5730.c,65637.77923583984
5731.c,69910.33554077148
5732.c,66230.10635375977
5733.c,67612.26654052734
5734.c,96714.04361724854
5735.c,68741.71495437622
5736.c,67017.78173446655
5737.c,68962.26406097412
5738.c,69680.82189559937
5739.c,68587.31508255005
5740.c,69281.18467330933
5741.c,64757.9550743103
5742.c,67810.86921691895
5743.c,68634.83190536499
5744.c,67354.46453094482
5745.c,67407.16695785522
5746.c,74201.25007629395
5747.c,66669.22569274902
5748.c,82673.47812652588
5749.c,69244.98081207275
5750.c,67989.44473266602
5751.c,69721.12655639648
5752.c,67669.65389251709
5753.c,67437.38651275635
5754.c,73149.41883087158
5755.c,70310.92643737793
5756.c,77356.38618469238
5757.c,70434.21268463135
5758.c,70043.55192184448
5759.c,69708.8360786438
5760.c,67600.6555557251
5761.c,69401.71718597412
5762.c,68146.2287902832
5763.c,68653.58352661133
5764.c,69594.9912071228
5765.c,70421.9102859497
5766.c,67498.9104270935
5767.c,66139.51921463013
5768.c,68268.6448097229
5769.c,69472.8136062622
5770.c,70944.16618347168
5771.c,73644.92416381836
5772.c,73651.76677703857
5774.c,69863.35515975952
5775.c,71918.33257675171
5776.c,68701.55334472656
5777.c,69367.87366867065
5778.c,69883.93068313599
5779.c,67927.73008346558
5780.c,70986.54508590698
5781.c,71500.52785873413
5782.c,73491.65678024292
5783.c,67688.9419555664
5784.c,69051.194190979
5785.c,69218.44482421875
5786.c,70468.91450881958
5787.c,72455.5492401123
5788.c,76134.92012023926
5789.c,72897.27926254272
5790.c,69331.50291442871
5791.c,84519.76776123047
5792.c,68801.37920379639
5793.c,68257.737159729
5794.c,68696.76113128662
5795.c,70774.51944351196
5796.c,65732.55062103271
5797.c,66963.80376815796
